model,seed,backend_used,date,picked_store,oracle_store,picked_actual_avg_diff_per_machine,oracle_actual_avg_diff_per_machine,top1_hit,top2_inclusion,spearman_daily_rho,regret_vs_oracle,pred_top2_stores
lgbm_ranker_leaves31,42,gpu,2026-01-28 00:00:00,マルハンメガシティ2000-蒲田7,ARROW池上店,-27.0,87.0,0,0,0.0,114.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-01-29 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1,-5.0,83.0,0,1,0.3,88.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-01-30 00:00:00,マルハンメガシティ2000-蒲田7,楽園蒲田店,226.0,487.0,0,0,0.19999999999999998,261.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-01-31 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1,-331.0,42.0,0,1,-0.18333333333333335,373.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-02-01 00:00:00,マルハンメガシティ2000-蒲田7,ARROW池上店,49.0,221.0,0,0,-0.09999999999999999,172.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-02-02 00:00:00,マルハンメガシティ2000-蒲田7,楽園蒲田店,104.0,312.0,0,0,0.6166666666666666,208.0,"マルハンメガシティ2000-蒲田7,ARROW池上店"
lgbm_ranker_leaves31,42,gpu,2026-02-03 00:00:00,マルハンメガシティ2000-蒲田7,みとや大森町店,-39.0,286.0,0,0,0.03333333333333333,325.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-02-04 00:00:00,マルハンメガシティ2000-蒲田7,みとや大森町店,80.0,130.0,0,0,0.21666666666666667,50.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-02-05 00:00:00,マルハンメガシティ2000-蒲田7,金時京急蒲田店,121.0,433.0,0,1,0.5499999999999999,312.0,"マルハンメガシティ2000-蒲田7,金時京急蒲田店"
lgbm_ranker_leaves31,42,gpu,2026-02-06 00:00:00,マルハンメガシティ2000-蒲田7,楽園蒲田店,35.0,228.0,0,0,-0.16666666666666669,193.0,"マルハンメガシティ2000-蒲田7,レイトギャップ平和島"
lgbm_ranker_leaves31,42,gpu,2026-02-07 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1,213.0,289.0,0,1,0.6,76.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-02-08 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,211.0,211.0,1,1,0.5833333333333334,0.0,"マルハンメガシティ2000-蒲田7,ヒロキ東口店"
lgbm_ranker_leaves31,42,gpu,2026-02-09 00:00:00,マルハンメガシティ2000-蒲田7,ARROW池上店,150.0,155.0,0,0,0.3,5.0,"マルハンメガシティ2000-蒲田7,みとや大森町店"
lgbm_ranker_leaves31,42,gpu,2026-02-10 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,313.0,313.0,1,1,0.0,0.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-02-11 00:00:00,マルハンメガシティ2000-蒲田1,ARROW池上店,142.0,443.0,0,0,-0.03333333333333333,301.0,"マルハンメガシティ2000-蒲田1,レイトギャップ平和島"
lgbm_ranker_leaves31,42,gpu,2026-02-12 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,219.0,219.0,1,1,0.016666666666666666,0.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-02-13 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,70.0,70.0,1,1,0.6833333333333333,0.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-02-14 00:00:00,マルハンメガシティ2000-蒲田7,みとや大森町店,135.0,459.0,0,0,0.38333333333333336,324.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-02-15 00:00:00,マルハンメガシティ2000-蒲田7,金時京急蒲田店,-29.0,539.0,0,0,0.21666666666666667,568.0,"マルハンメガシティ2000-蒲田7,ARROW池上店"
lgbm_ranker_leaves31,42,gpu,2026-02-16 00:00:00,マルハンメガシティ2000-蒲田7,金時京急蒲田店,30.0,105.0,0,0,0.13333333333333333,75.0,"マルハンメガシティ2000-蒲田7,レイトギャップ平和島"
lgbm_ranker_leaves31,42,gpu,2026-02-17 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1,42.0,456.0,0,1,0.45,414.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-02-18 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1,112.0,121.0,0,0,0.39999999999999997,9.0,"マルハンメガシティ2000-蒲田7,楽園蒲田店"
lgbm_ranker_leaves31,42,gpu,2026-02-19 00:00:00,マルハンメガシティ2000-蒲田7,レイトギャップ平和島,226.0,228.0,0,0,0.38333333333333336,2.0,"マルハンメガシティ2000-蒲田7,金時京急蒲田店"
lgbm_ranker_leaves31,42,gpu,2026-02-20 00:00:00,マルハンメガシティ2000-蒲田7,楽園蒲田店,-3.0,50.0,0,0,0.11666666666666665,53.0,"マルハンメガシティ2000-蒲田7,金時京急蒲田店"
lgbm_ranker_leaves31,42,gpu,2026-02-21 00:00:00,マルハンメガシティ2000-蒲田7,レイトギャップ平和島,-192.0,142.0,0,0,0.049999999999999996,334.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-02-22 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,655.0,655.0,1,1,0.26666666666666666,0.0,"マルハンメガシティ2000-蒲田7,ARROW池上店"
lgbm_ranker_leaves31,42,gpu,2026-02-23 00:00:00,マルハンメガシティ2000-蒲田7,楽園蒲田店,-182.0,12.0,0,0,-0.049999999999999996,194.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-02-24 00:00:00,マルハンメガシティ2000-蒲田7,みとや大森町店,83.0,180.0,0,1,0.6,97.0,"マルハンメガシティ2000-蒲田7,みとや大森町店"
lgbm_ranker_leaves31,42,gpu,2026-02-25 00:00:00,マルハンメガシティ2000-蒲田7,ザ-シティ-ベルシティ雑色店,33.0,139.0,0,0,0.3666666666666667,106.0,"マルハンメガシティ2000-蒲田7,金時京急蒲田店"
lgbm_ranker_leaves31,42,gpu,2026-02-26 00:00:00,マルハンメガシティ2000-蒲田7,金時京急蒲田店,81.0,463.0,0,0,0.31666666666666665,382.0,"マルハンメガシティ2000-蒲田7,レイトギャップ平和島"
lgbm_ranker_leaves31,42,gpu,2026-02-27 00:00:00,マルハンメガシティ2000-蒲田7,ヒロキ東口店,-6.0,50.0,0,0,0.0,56.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-02-28 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,516.0,516.0,1,1,0.9166666666666666,0.0,"マルハンメガシティ2000-蒲田7,楽園蒲田店"
lgbm_ranker_leaves31,42,gpu,2026-03-01 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,275.0,275.0,1,1,0.18333333333333335,0.0,"マルハンメガシティ2000-蒲田7,みとや大森町店"
lgbm_ranker_leaves31,42,gpu,2026-03-02 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,97.0,97.0,1,1,0.65,0.0,"マルハンメガシティ2000-蒲田7,ARROW池上店"
lgbm_ranker_leaves31,42,gpu,2026-03-03 00:00:00,マルハンメガシティ2000-蒲田7,ARROW池上店,272.0,375.0,0,0,0.7,103.0,"マルハンメガシティ2000-蒲田7,ザ-シティ-ベルシティ雑色店"
lgbm_ranker_leaves31,42,gpu,2026-03-04 00:00:00,マルハンメガシティ2000-蒲田7,みとや大森町店,106.0,220.0,0,0,0.75,114.0,"マルハンメガシティ2000-蒲田7,ARROW池上店"
lgbm_ranker_leaves31,42,gpu,2026-03-05 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1,88.0,143.0,0,0,0.6,55.0,"マルハンメガシティ2000-蒲田7,金時京急蒲田店"
lgbm_ranker_leaves31,42,gpu,2026-03-06 00:00:00,マルハンメガシティ2000-蒲田7,レイトギャップ平和島,50.0,227.0,0,1,0.7833333333333333,177.0,"マルハンメガシティ2000-蒲田7,レイトギャップ平和島"
lgbm_ranker_leaves31,42,gpu,2026-03-07 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1,-107.0,120.0,0,1,0.5833333333333334,227.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-03-08 00:00:00,マルハンメガシティ2000-蒲田7,ARROW池上店,112.0,268.0,0,0,0.26666666666666666,156.0,"マルハンメガシティ2000-蒲田7,ヒロキ東口店"
lgbm_ranker_leaves31,42,gpu,2026-03-09 00:00:00,マルハンメガシティ2000-蒲田7,みとや大森町店,-31.0,106.0,0,0,0.21666666666666667,137.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-03-10 00:00:00,マルハンメガシティ2000-蒲田7,楽園蒲田店,-56.0,175.0,0,0,0.06666666666666667,231.0,"マルハンメガシティ2000-蒲田7,ヒロキ東口店"
lgbm_ranker_leaves31,42,gpu,2026-03-11 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1,214.0,269.0,0,0,0.3666666666666667,55.0,"マルハンメガシティ2000-蒲田7,楽園蒲田店"
lgbm_ranker_leaves31,42,gpu,2026-03-12 00:00:00,マルハンメガシティ2000-蒲田7,みとや大森町店,43.0,173.0,0,0,0.2833333333333333,130.0,"マルハンメガシティ2000-蒲田7,楽園蒲田店"
lgbm_ranker_leaves31,42,gpu,2026-03-13 00:00:00,マルハンメガシティ2000-蒲田7,レイトギャップ平和島,-25.0,69.0,0,0,-0.25,94.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-03-14 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,302.0,302.0,1,1,0.65,0.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-03-15 00:00:00,マルハンメガシティ2000-蒲田7,ヒロキ東口店,94.0,301.0,0,0,0.5833333333333334,207.0,"マルハンメガシティ2000-蒲田7,楽園蒲田店"
lgbm_ranker_leaves31,42,gpu,2026-03-16 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,266.0,266.0,1,1,0.5833333333333334,0.0,"マルハンメガシティ2000-蒲田7,レイトギャップ平和島"
lgbm_ranker_leaves31,42,gpu,2026-03-17 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,179.0,179.0,1,1,0.5,0.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-03-18 00:00:00,マルハンメガシティ2000-蒲田7,みとや大森町店,-39.0,92.0,0,0,-0.7666666666666667,131.0,"マルハンメガシティ2000-蒲田7,ARROW池上店"
lgbm_ranker_leaves31,42,gpu,2026-03-19 00:00:00,マルハンメガシティ2000-蒲田7,レイトギャップ平和島,59.0,69.0,0,0,0.11666666666666665,10.0,"マルハンメガシティ2000-蒲田7,ARROW池上店"
lgbm_ranker_leaves31,42,gpu,2026-03-20 00:00:00,マルハンメガシティ2000-蒲田7,金時京急蒲田店,7.0,691.0,0,1,0.03333333333333333,684.0,"マルハンメガシティ2000-蒲田7,金時京急蒲田店"
lgbm_ranker_leaves31,42,gpu,2026-03-21 00:00:00,マルハンメガシティ2000-蒲田7,レイトギャップ平和島,227.0,292.0,0,0,0.31666666666666665,65.0,"マルハンメガシティ2000-蒲田7,楽園蒲田店"
lgbm_ranker_leaves31,42,gpu,2026-03-22 00:00:00,マルハンメガシティ2000-蒲田7,ARROW池上店,-158.0,553.0,0,0,-0.049999999999999996,711.0,"マルハンメガシティ2000-蒲田7,楽園蒲田店"
lgbm_ranker_leaves31,42,gpu,2026-03-23 00:00:00,マルハンメガシティ2000-蒲田7,楽園蒲田店,128.0,159.0,0,1,0.38333333333333336,31.0,"マルハンメガシティ2000-蒲田7,楽園蒲田店"
lgbm_ranker_leaves31,42,gpu,2026-03-24 00:00:00,マルハンメガシティ2000-蒲田7,みとや大森町店,97.0,362.0,0,1,0.39999999999999997,265.0,"マルハンメガシティ2000-蒲田7,みとや大森町店"
lgbm_ranker_leaves31,42,gpu,2026-03-25 00:00:00,マルハンメガシティ2000-蒲田7,楽園蒲田店,10.0,111.0,0,0,0.35,101.0,"マルハンメガシティ2000-蒲田7,金時京急蒲田店"
lgbm_ranker_leaves31,42,gpu,2026-03-26 00:00:00,マルハンメガシティ2000-蒲田7,レイトギャップ平和島,53.0,219.0,0,1,0.75,166.0,"マルハンメガシティ2000-蒲田7,レイトギャップ平和島"
lgbm_ranker_leaves31,42,gpu,2026-03-27 00:00:00,マルハンメガシティ2000-蒲田7,みとや大森町店,70.0,174.0,0,0,0.7666666666666667,104.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-03-28 00:00:00,マルハンメガシティ2000-蒲田7,ザ-シティ-ベルシティ雑色店,313.0,1061.0,0,0,0.049999999999999996,748.0,"マルハンメガシティ2000-蒲田7,楽園蒲田店"
lgbm_ranker_leaves31,42,gpu,2026-03-29 00:00:00,マルハンメガシティ2000-蒲田7,金時京急蒲田店,-101.0,333.0,0,1,0.7166666666666667,434.0,"マルハンメガシティ2000-蒲田7,金時京急蒲田店"
lgbm_ranker_leaves31,42,gpu,2026-03-30 00:00:00,マルハンメガシティ2000-蒲田7,みとや大森町店,268.0,366.0,0,0,0.3,98.0,"マルハンメガシティ2000-蒲田7,金時京急蒲田店"
lgbm_ranker_leaves31,42,gpu,2026-03-31 00:00:00,マルハンメガシティ2000-蒲田7,ARROW池上店,43.0,246.0,0,0,0.6833333333333333,203.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-04-01 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,255.0,255.0,1,1,0.5166666666666667,0.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-04-02 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,217.0,217.0,1,1,0.7333333333333334,0.0,"マルハンメガシティ2000-蒲田7,ザ-シティ-ベルシティ雑色店"
lgbm_ranker_leaves31,42,gpu,2026-04-03 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,121.0,121.0,1,1,0.03333333333333333,0.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-04-04 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,338.0,338.0,1,1,0.2333333333333333,0.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-04-05 00:00:00,マルハンメガシティ2000-蒲田7,金時京急蒲田店,32.0,375.0,0,0,0.25,343.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-04-06 00:00:00,マルハンメガシティ2000-蒲田7,レイトギャップ平和島,72.0,205.0,0,1,0.31666666666666665,133.0,"マルハンメガシティ2000-蒲田7,レイトギャップ平和島"
lgbm_ranker_leaves31,42,gpu,2026-04-07 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,180.0,180.0,1,1,0.3666666666666667,0.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-04-08 00:00:00,マルハンメガシティ2000-蒲田7,ザ-シティ-ベルシティ雑色店,209.0,225.0,0,1,0.39999999999999997,16.0,"マルハンメガシティ2000-蒲田7,ザ-シティ-ベルシティ雑色店"
lgbm_ranker_leaves31,42,gpu,2026-04-09 00:00:00,マルハンメガシティ2000-蒲田7,金時京急蒲田店,15.0,224.0,0,0,0.38333333333333336,209.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-04-10 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,76.0,76.0,1,1,0.5666666666666667,0.0,"マルハンメガシティ2000-蒲田7,金時京急蒲田店"
lgbm_ranker_leaves31,42,gpu,2026-04-11 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,269.0,269.0,1,1,0.33333333333333337,0.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-04-12 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,183.0,183.0,1,1,0.5,0.0,"マルハンメガシティ2000-蒲田7,ザ-シティ-ベルシティ雑色店"
lgbm_ranker_leaves31,42,gpu,2026-04-13 00:00:00,マルハンメガシティ2000-蒲田7,楽園蒲田店,-15.0,99.0,0,0,-0.35,114.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-04-14 00:00:00,マルハンメガシティ2000-蒲田7,みとや大森町店,105.0,417.0,0,0,0.6333333333333333,312.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-04-15 00:00:00,マルハンメガシティ2000-蒲田7,金時京急蒲田店,68.0,159.0,0,1,0.35,91.0,"マルハンメガシティ2000-蒲田7,金時京急蒲田店"
lgbm_ranker_leaves31,42,gpu,2026-04-16 00:00:00,マルハンメガシティ2000-蒲田7,レイトギャップ平和島,-17.0,206.0,0,1,0.39999999999999997,223.0,"マルハンメガシティ2000-蒲田7,レイトギャップ平和島"
lgbm_ranker_leaves31,42,gpu,2026-04-17 00:00:00,マルハンメガシティ2000-蒲田7,ザ-シティ-ベルシティ雑色店,-58.0,138.0,0,0,0.06666666666666667,196.0,"マルハンメガシティ2000-蒲田7,みとや大森町店"
lgbm_ranker_leaves31,42,gpu,2026-04-18 00:00:00,金時京急蒲田店,レイトギャップ平和島,-116.0,351.0,0,0,0.3,467.0,"金時京急蒲田店,マルハンメガシティ2000-蒲田7"
lgbm_ranker_leaves31,42,gpu,2026-04-19 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1,39.0,229.0,0,0,-0.18333333333333335,190.0,"マルハンメガシティ2000-蒲田7,金時京急蒲田店"
lgbm_ranker_leaves31,42,gpu,2026-04-20 00:00:00,マルハンメガシティ2000-蒲田7,ARROW池上店,69.0,81.0,0,0,-0.2833333333333333,12.0,"マルハンメガシティ2000-蒲田7,金時京急蒲田店"
lgbm_ranker_leaves31,42,gpu,2026-04-21 00:00:00,マルハンメガシティ2000-蒲田7,ARROW池上店,87.0,95.0,0,0,0.4666666666666666,8.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-04-22 00:00:00,マルハンメガシティ2000-蒲田7,楽園蒲田店,47.0,307.0,0,1,0.6833333333333333,260.0,"マルハンメガシティ2000-蒲田7,楽園蒲田店"
lgbm_ranker_leaves31,42,gpu,2026-04-23 00:00:00,マルハンメガシティ2000-蒲田7,ARROW池上店,-133.0,118.0,0,0,-0.13333333333333333,251.0,"マルハンメガシティ2000-蒲田7,レイトギャップ平和島"
lgbm_ranker_leaves31,42,gpu,2026-04-24 00:00:00,マルハンメガシティ2000-蒲田7,みとや大森町店,-20.0,200.0,0,1,0.45,220.0,"マルハンメガシティ2000-蒲田7,みとや大森町店"
